loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,crib_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status
5187,4,Graduate,No,1027363.0,560000.0,24,701,4881241.0,0.0,144525.0,1631684.0,Approved
5188,3,Graduate,No,920519.0,2590000.0,36,746,1035108.0,0.0,95780.0,288543.0,Rejected
5189,2,Not Graduate,No,2043226.0,2060000.0,12,806,3906586.0,0.0,353174.0,3288469.0,Approved
5190,3,Not Graduate,No,1116901.0,490000.0,12,622,4135824.0,0.0,926179.0,1847434.0,Approved
5191,1,Graduate,No,1073028.0,1060000.0,36,671,1394286.0,0.0,148253.0,1300208.0,Approved
5192,1,Not Graduate,No,480000.0,1090000.0,6,714,425575.0,0.0,50000.0,709871.0,Approved
5193,1,Not Graduate,No,648680.0,440000.0,18,577,1448271.0,0.0,530916.0,419763.0,Approved
5194,0,Not Graduate,No,1878562.0,4160000.0,48,743,7311206.0,0.0,769101.0,2159567.0,Approved
5195,0,Graduate,No,867469.0,600000.0,24,621,6744657.0,0.0,381667.0,576751.0,Approved
5196,3,Not Graduate,No,1128871.0,2460000.0,18,620,2158702.0,0.0,646991.0,1499978.0,Approved
5197,2,Not Graduate,No,2048595.0,820000.0,12,352,8796847.0,0.0,339286.0,1848555.0,Rejected
5198,3,Not Graduate,No,1547533.0,1830000.0,18,548,7526171.0,0.0,657242.0,2624699.0,Rejected
5199,1,Not Graduate,No,899405.0,500000.0,6,474,3344044.0,0.0,1258299.0,506249.0,Rejected
5200,3,Not Graduate,Yes,607783.0,970000.0,36,751,2414876.0,1316633.0,61418.0,925403.0,Approved
5201,3,Graduate,No,2770782.0,7290000.0,12,465,21035482.0,0.0,3712055.0,3338286.0,Approved
5202,2,Not Graduate,No,829691.0,620000.0,48,621,1423110.0,0.0,55186.0,1016959.0,Approved
5203,1,Graduate,No,1304492.0,3120000.0,60,868,997173.0,0.0,1124553.0,1832871.0,Approved
5204,0,Not Graduate,No,501619.0,310000.0,48,776,2812590.0,0.0,137705.0,339271.0,Approved
5205,1,Graduate,No,1661419.0,4560000.0,18,678,10832068.0,0.0,1082547.0,1999740.0,Approved
5206,2,Not Graduate,Yes,676592.0,490000.0,12,698,3549519.0,484038.0,300926.0,305806.0,Approved
5207,1,Graduate,Yes,1760277.0,4550000.0,6,606,4285385.0,2612577.0,2107491.0,2685185.0,Approved
5208,1,Graduate,Yes,672838.0,1230000.0,12,697,424507.0,567200.0,227764.0,1216612.0,Approved
5209,2,Graduate,No,817217.0,710000.0,18,559,2636708.0,0.0,954351.0,1096443.0,Rejected
5210,0,Graduate,Yes,1793021.0,1210000.0,6,706,5918615.0,4006424.0,2470403.0,3492896.0,Approved
5211,1,Not Graduate,No,1319576.0,2880000.0,12,518,8092090.0,0.0,616770.0,1429694.0,Rejected
5212,0,Graduate,Yes,1009511.0,1370000.0,24,341,5899078.0,1717465.0,1243548.0,932321.0,Rejected
5213,3,Graduate,No,659191.0,1570000.0,12,576,3767986.0,0.0,284349.0,336291.0,Approved
5214,1,Graduate,No,480000.0,890000.0,36,598,313070.0,0.0,636878.0,120394.0,Rejected
5215,1,Graduate,Yes,1021653.0,1280000.0,24,797,7206052.0,462407.0,1002542.0,632654.0,Approved
5216,2,Not Graduate,No,494710.0,470000.0,48,523,1366791.0,0.0,620443.0,175500.0,Approved
5217,0,Not Graduate,No,551563.0,820000.0,60,532,3175615.0,0.0,762643.0,425775.0,Rejected
5218,0,Not Graduate,Yes,1133883.0,750000.0,48,477,8340719.0,3467079.0,1176167.0,2159716.0,Rejected
5219,1,Graduate,No,796418.0,1510000.0,24,645,3119421.0,0.0,1011252.0,916625.0,Approved
5220,1,Not Graduate,No,677331.0,890000.0,36,686,2517043.0,0.0,741512.0,296113.0,Rejected
5221,1,Graduate,No,2374082.0,3180000.0,6,514,8105488.0,0.0,3237326.0,1733999.0,Approved
5222,0,Not Graduate,No,787797.0,1240000.0,6,587,1595024.0,0.0,1124657.0,1435989.0,Approved
5223,3,Not Graduate,No,1750437.0,4280000.0,36,410,13123236.0,0.0,175744.0,2498724.0,Rejected
5224,0,Graduate,Yes,776246.0,1350000.0,36,669,5964400.0,626016.0,165206.0,877057.0,Approved
5225,2,Graduate,No,1195355.0,1540000.0,60,424,6472071.0,0.0,994346.0,196732.0,Rejected
5226,0,Graduate,No,480000.0,900000.0,24,758,3820705.0,0.0,643091.0,51106.0,Approved
5227,0,Not Graduate,No,943461.0,1530000.0,24,597,6244029.0,0.0,1065135.0,981197.0,Approved
5228,2,Graduate,Yes,2793437.0,2830000.0,12,506,17514187.0,9152476.0,3201873.0,3740880.0,Approved
5229,3,Graduate,No,1623854.0,1240000.0,18,694,4833703.0,0.0,341279.0,3120006.0,Approved
5230,1,Not Graduate,No,816583.0,910000.0,36,752,5809749.0,0.0,400370.0,513860.0,Approved
5231,3,Not Graduate,No,480000.0,320000.0,24,484,3800253.0,0.0,503476.0,431271.0,Rejected
5232,3,Not Graduate,No,1719075.0,3640000.0,12,442,1131820.0,0.0,1712638.0,2526176.0,Approved
5233,3,Graduate,Yes,480000.0,770000.0,36,447,1586513.0,755074.0,511794.0,294914.0,Rejected
5234,2,Graduate,No,824418.0,2180000.0,24,881,487923.0,0.0,813679.0,475692.0,Approved
5235,1,Graduate,No,1890555.0,710000.0,48,716,7955211.0,0.0,2072197.0,2853803.0,Approved
5236,1,Graduate,No,1017751.0,960000.0,12,567,1564802.0,0.0,1483387.0,313781.0,Approved
5237,1,Not Graduate,No,795423.0,1080000.0,12,649,5257884.0,0.0,1154908.0,1555272.0,Approved
5238,3,Graduate,Yes,480000.0,730000.0,36,600,3737116.0,1443057.0,238372.0,459336.0,Rejected
5239,0,Not Graduate,No,1430325.0,960000.0,6,604,3328574.0,0.0,772573.0,2304367.0,Rejected
5240,1,Graduate,No,986652.0,1950000.0,18,574,3323922.0,0.0,1083396.0,392399.0,Rejected
5241,0,Not Graduate,No,480000.0,640000.0,24,751,2509385.0,0.0,716421.0,954614.0,Approved
5242,1,Not Graduate,No,761943.0,620000.0,18,461,1985124.0,0.0,808302.0,1455739.0,Approved
5243,1,Graduate,No,1925268.0,4380000.0,18,689,6100568.0,0.0,881462.0,944891.0,Rejected
5244,2,Graduate,No,1088760.0,2690000.0,12,493,6647481.0,0.0,496333.0,236565.0,Rejected
5245,1,Not Graduate,No,1196325.0,3080000.0,24,576,3740991.0,0.0,1162875.0,1174599.0,Rejected
5246,1,Graduate,No,1010457.0,2390000.0,36,673,4905802.0,0.0,1135889.0,1922719.0,Approved
5247,2,Graduate,No,938170.0,1520000.0,18,509,4800720.0,0.0,765351.0,211053.0,Rejected
5248,1,Not Graduate,No,1245754.0,2680000.0,24,696,4936742.0,0.0,708840.0,2438032.0,Rejected
5249,1,Graduate,Yes,715731.0,850000.0,60,467,2699026.0,2259570.0,137606.0,1289142.0,Approved
5250,1,Not Graduate,Yes,839119.0,540000.0,24,900,6496541.0,2381099.0,747045.0,453020.0,Approved
5251,3,Graduate,No,1230337.0,3330000.0,48,598,8227025.0,0.0,1034906.0,1390935.0,Approved
5252,0,Graduate,Yes,938895.0,510000.0,18,507,2142465.0,2616532.0,424125.0,96329.0,Approved
5253,1,Not Graduate,Yes,1007872.0,2530000.0,24,586,6159350.0,2872574.0,639273.0,266213.0,Rejected
5254,2,Graduate,No,1079297.0,1360000.0,6,547,1517738.0,0.0,1463758.0,1209511.0,Approved
5255,1,Not Graduate,Yes,480000.0,410000.0,24,812,3482847.0,1505956.0,565166.0,211437.0,Approved
5256,1,Not Graduate,No,1404648.0,1430000.0,12,671,4072914.0,0.0,528186.0,2333784.0,Approved
5257,0,Not Graduate,Yes,1385137.0,3070000.0,48,522,8872124.0,4094278.0,1761804.0,1219936.0,Rejected
5258,4,Graduate,Yes,1252000.0,510000.0,36,588,931060.0,1763238.0,169432.0,2422178.0,Rejected
5259,2,Not Graduate,No,2351547.0,2260000.0,24,660,8459383.0,0.0,2357948.0,3259781.0,Approved
5260,0,Not Graduate,No,932059.0,1030000.0,48,766,1543833.0,0.0,362984.0,1389113.0,Rejected
5261,1,Not Graduate,Yes,2009604.0,2090000.0,60,538,2267957.0,7292413.0,2300883.0,2828567.0,Approved
5262,0,Not Graduate,Yes,893290.0,1840000.0,60,556,773759.0,2746408.0,811194.0,554541.0,Approved
5263,1,Graduate,No,996059.0,510000.0,6,536,3068709.0,0.0,1277327.0,825286.0,Approved
5264,3,Graduate,Yes,1445809.0,2700000.0,24,900,5007250.0,3745899.0,79931.0,2027872.0,Approved
5265,3,Not Graduate,No,791949.0,1180000.0,12,535,2346455.0,0.0,1152627.0,1373245.0,Rejected
5266,2,Not Graduate,No,1189703.0,1790000.0,24,710,6775567.0,0.0,599153.0,1385506.0,Approved
5267,1,Not Graduate,Yes,2305044.0,1910000.0,48,741,16190136.0,5102059.0,422108.0,2839066.0,Approved
5268,2,Not Graduate,Yes,981258.0,1090000.0,60,548,6167231.0,2873785.0,1423746.0,1046568.0,Rejected
5269,1,Graduate,No,650037.0,1950000.0,18,658,5180442.0,0.0,132860.0,349549.0,Rejected
5270,0,Not Graduate,No,699993.0,1010000.0,6,541,4035491.0,0.0,244094.0,556431.0,Rejected
5271,1,Graduate,No,745530.0,1750000.0,12,551,3997671.0,0.0,342336.0,749859.0,Approved
5272,4,Not Graduate,Yes,2246371.0,4070000.0,6,693,9217634.0,2223757.0,126923.0,2445347.0,Approved
5273,4,Not Graduate,Yes,2299188.0,4650000.0,60,477,10178193.0,7511355.0,1179365.0,3320875.0,Rejected
5274,0,Not Graduate,No,3654296.0,4330000.0,60,889,6144736.0,0.0,1904418.0,2851068.0,Approved
5275,0,Graduate,No,1257378.0,930000.0,36,539,9249043.0,0.0,183430.0,1376010.0,Approved
5276,1,Not Graduate,No,930916.0,2170000.0,36,562,5718927.0,0.0,1035171.0,884071.0,Approved
5277,1,Not Graduate,Yes,1752911.0,1790000.0,36,653,13541141.0,2681382.0,689094.0,1610891.0,Approved
5278,1,Graduate,No,1052216.0,2750000.0,24,780,1574134.0,0.0,1238571.0,552802.0,Approved
5279,2,Not Graduate,Yes,2419079.0,3820000.0,60,716,16057444.0,2657116.0,1814266.0,821473.0,Approved
5280,1,Not Graduate,No,1140965.0,1670000.0,24,654,2451662.0,0.0,668733.0,1486406.0,Rejected
5281,1,Graduate,No,1377126.0,2430000.0,6,900,6183445.0,0.0,529680.0,692191.0,Approved
5282,4,Not Graduate,No,1860535.0,3510000.0,18,630,11428172.0,0.0,2603632.0,1206292.0,Approved
5283,1,Not Graduate,No,2289035.0,3450000.0,60,826,17634314.0,0.0,2452603.0,3326592.0,Approved
5284,0,Graduate,No,671910.0,1500000.0,24,618,4624750.0,0.0,223400.0,698318.0,Approved
5285,0,Not Graduate,No,1874631.0,3040000.0,48,603,14753869.0,0.0,2681976.0,3388159.0,Rejected
5286,1,Not Graduate,No,1283845.0,1280000.0,12,608,5257650.0,0.0,526331.0,1997913.0,Approved
5287,4,Graduate,No,480000.0,870000.0,60,660,3284962.0,0.0,56814.0,295452.0,Rejected
5288,2,Graduate,Yes,891210.0,2180000.0,36,532,1569966.0,2542389.0,80923.0,753575.0,Rejected
5289,2,Graduate,No,1529791.0,3010000.0,24,414,11131365.0,0.0,580514.0,358678.0,Approved
5290,1,Graduate,No,1171274.0,1580000.0,12,533,4016225.0,0.0,1754011.0,192999.0,Rejected
5291,0,Graduate,No,818194.0,1900000.0,24,766,2073159.0,0.0,222995.0,452042.0,Approved
5292,0,Graduate,No,1695368.0,4280000.0,24,628,6072196.0,0.0,1816941.0,1727732.0,Approved
5293,1,Not Graduate,No,3141538.0,5410000.0,36,677,21210420.0,0.0,2487314.0,1849886.0,Approved
5294,3,Graduate,No,702466.0,810000.0,24,799,598120.0,0.0,699208.0,189138.0,Rejected
5295,2,Graduate,No,1920873.0,3960000.0,12,604,8542711.0,0.0,1899583.0,2826079.0,Approved
5296,3,Not Graduate,No,639809.0,1180000.0,18,784,2019529.0,0.0,733375.0,470333.0,Approved
5297,2,Not Graduate,No,1198900.0,2070000.0,6,732,4822841.0,0.0,1414215.0,1312564.0,Approved
5298,3,Graduate,No,1450192.0,1320000.0,18,668,5152115.0,0.0,1606238.0,1851324.0,Approved
5299,3,Graduate,No,840340.0,940000.0,18,477,1198253.0,0.0,98899.0,839827.0,Rejected
5300,2,Graduate,No,1145650.0,2180000.0,6,650,5671588.0,0.0,174031.0,395617.0,Rejected
5301,0,Not Graduate,Yes,1432723.0,2130000.0,18,636,3470272.0,5708398.0,2042168.0,1352567.0,Approved
5302,1,Graduate,Yes,1042406.0,1100000.0,18,645,7712484.0,4113749.0,511189.0,1964346.0,Approved
5303,0,Not Graduate,No,480000.0,1100000.0,12,608,962188.0,0.0,242125.0,539818.0,Approved
5304,1,Not Graduate,No,1636537.0,3430000.0,18,511,4429672.0,0.0,1025908.0,2253013.0,Rejected
5305,4,Not Graduate,Yes,1918039.0,2890000.0,12,669,14765087.0,3447552.0,2519088.0,1840240.0,Approved
5306,2,Graduate,Yes,632159.0,1680000.0,6,789,1474911.0,1026713.0,871096.0,1048948.0,Approved
5307,0,Not Graduate,No,3594412.0,4710000.0,12,515,22699500.0,0.0,1584229.0,7173660.0,Approved
5308,0,Graduate,Yes,480000.0,300000.0,12,675,2478409.0,1842758.0,227581.0,947168.0,Approved
5309,1,Not Graduate,Yes,993204.0,1310000.0,12,740,818467.0,3436018.0,1413846.0,937188.0,Approved
5310,0,Graduate,Yes,1257558.0,760000.0,36,528,10058454.0,2393642.0,1821833.0,1106340.0,Approved
5311,3,Not Graduate,No,724776.0,780000.0,12,424,4892696.0,0.0,1083584.0,1411907.0,Rejected
5312,0,Graduate,No,953751.0,1480000.0,36,900,7405600.0,0.0,622983.0,746177.0,Approved
5313,3,Not Graduate,No,1195421.0,1520000.0,48,453,1379411.0,0.0,192998.0,551535.0,Rejected
5314,1,Not Graduate,Yes,480000.0,280000.0,12,511,3398116.0,129651.0,127446.0,432531.0,Rejected
5315,0,Graduate,No,777922.0,670000.0,18,717,2142380.0,0.0,59686.0,1124898.0,Approved
5316,1,Not Graduate,No,1058058.0,1850000.0,12,627,4344355.0,0.0,1280418.0,1743489.0,Approved
5317,1,Not Graduate,Yes,1383726.0,2260000.0,12,679,8630727.0,2696640.0,1931792.0,618300.0,Approved
5318,0,Not Graduate,No,507418.0,830000.0,48,590,2132857.0,0.0,586175.0,122498.0,Rejected
5319,3,Graduate,No,1449259.0,2180000.0,48,850,2269183.0,0.0,1716312.0,1911641.0,Approved
5320,1,Not Graduate,No,542109.0,1570000.0,48,619,416712.0,0.0,734525.0,263415.0,Rejected
5321,1,Not Graduate,No,1097249.0,1350000.0,6,655,2753360.0,0.0,980986.0,517399.0,Rejected
5322,0,Graduate,No,844778.0,2170000.0,6,627,6201275.0,0.0,691415.0,500110.0,Rejected
5323,2,Not Graduate,No,1859461.0,3640000.0,24,695,12160780.0,0.0,2462274.0,3461745.0,Approved
5324,2,Graduate,Yes,979291.0,920000.0,48,663,5257796.0,372996.0,278893.0,902868.0,Rejected
5325,0,Not Graduate,Yes,480000.0,640000.0,24,547,1121376.0,883785.0,336243.0,471324.0,Approved
5326,1,Graduate,No,1834974.0,3870000.0,24,415,14130304.0,0.0,836439.0,1930474.0,Approved
5327,1,Graduate,Yes,727059.0,1030000.0,24,657,4167457.0,2021948.0,246925.0,482568.0,Rejected
5328,0,Graduate,No,950407.0,780000.0,36,692,5229053.0,0.0,948809.0,637980.0,Approved
5329,3,Not Graduate,Yes,1955117.0,3630000.0,12,712,12583605.0,221952.0,2667583.0,290154.0,Approved
5330,1,Not Graduate,Yes,2264305.0,5310000.0,48,541,8188593.0,1017051.0,1052108.0,4375149.0,Approved
5331,1,Not Graduate,No,1324933.0,770000.0,6,692,6812094.0,0.0,97465.0,1459757.0,Approved
5332,1,Graduate,No,2271559.0,2790000.0,36,593,16747545.0,0.0,1452689.0,2268557.0,Approved
5333,2,Graduate,No,808477.0,460000.0,36,518,4322662.0,0.0,233607.0,773477.0,Rejected
5334,2,Graduate,No,1859789.0,2120000.0,24,490,6942843.0,0.0,2626982.0,2062602.0,Rejected
5335,1,Graduate,No,1449884.0,3520000.0,6,725,7787281.0,0.0,1254078.0,1412169.0,Rejected
5336,2,Graduate,No,1151498.0,1730000.0,24,619,3883840.0,0.0,224258.0,1626813.0,Approved
5337,2,Not Graduate,Yes,1611546.0,1950000.0,24,748,6964391.0,469221.0,1812904.0,1905871.0,Approved
5338,2,Not Graduate,Yes,1422908.0,1470000.0,12,608,8930839.0,3512205.0,552751.0,1000840.0,Rejected
5339,1,Not Graduate,Yes,581842.0,550000.0,24,687,2135938.0,1293226.0,635472.0,301236.0,Approved
5340,0,Not Graduate,No,1795822.0,4800000.0,12,597,5362034.0,0.0,1245778.0,1032282.0,Rejected
5341,0,Not Graduate,No,674225.0,390000.0,48,479,4946716.0,0.0,889987.0,684271.0,Approved
5342,2,Not Graduate,No,588533.0,1470000.0,18,706,2212973.0,0.0,64008.0,63995.0,Rejected
5343,4,Graduate,No,1017554.0,760000.0,12,641,5218748.0,0.0,1224431.0,1182864.0,Approved
5344,2,Not Graduate,No,748338.0,350000.0,24,467,5341593.0,0.0,441648.0,1118736.0,Rejected
5345,1,Graduate,No,2981059.0,6830000.0,24,613,22639874.0,0.0,817050.0,1079165.0,Approved
5346,0,Graduate,No,748818.0,1070000.0,12,754,4366212.0,0.0,565422.0,1316482.0,Approved
5347,4,Graduate,No,1357183.0,890000.0,48,645,3649348.0,0.0,900514.0,1923826.0,Approved
5348,1,Graduate,No,891192.0,560000.0,12,683,5370745.0,0.0,482723.0,512429.0,Approved
5349,4,Graduate,No,1375822.0,1930000.0,36,482,10208411.0,0.0,694795.0,1661335.0,Rejected
5350,4,Not Graduate,Yes,1753161.0,3390000.0,36,531,13846626.0,52363.0,1948884.0,2097874.0,Rejected
5351,1,Not Graduate,No,757421.0,310000.0,12,596,2110095.0,0.0,714260.0,95728.0,Approved
5352,2,Graduate,No,1220748.0,1110000.0,18,505,5334438.0,0.0,1704240.0,776439.0,Approved
5353,4,Not Graduate,No,4113349.0,7850000.0,36,510,16118782.0,0.0,5469622.0,5531138.0,Approved
5354,1,Graduate,No,2082680.0,1620000.0,18,439,3912654.0,0.0,610687.0,3486209.0,Rejected
5355,2,Graduate,Yes,480000.0,800000.0,12,387,3392889.0,1876190.0,715923.0,120726.0,Rejected
5356,2,Not Graduate,No,996938.0,1420000.0,36,563,667224.0,0.0,365324.0,1310968.0,Rejected
5357,3,Graduate,No,623053.0,1790000.0,36,565,3069708.0,0.0,325506.0,460912.0,Approved
5358,3,Not Graduate,No,1825083.0,1260000.0,24,735,6709194.0,0.0,706641.0,3421655.0,Approved
5359,0,Graduate,No,1176390.0,3610000.0,18,627,2172503.0,0.0,1133754.0,2232707.0,Rejected
5360,1,Not Graduate,No,995386.0,1830000.0,18,650,2255402.0,0.0,1413607.0,137135.0,Rejected
5361,1,Not Graduate,No,1038431.0,2320000.0,48,740,844348.0,0.0,1202220.0,480363.0,Approved
5362,0,Not Graduate,Yes,2979668.0,3670000.0,24,776,9405428.0,9217326.0,2756326.0,1601846.0,Approved
5363,3,Not Graduate,No,884144.0,1490000.0,18,512,1678775.0,0.0,914114.0,285256.0,Rejected
5364,0,Not Graduate,No,3137626.0,6490000.0,18,565,16231200.0,0.0,580623.0,2682251.0,Rejected
5365,3,Graduate,No,1748230.0,3710000.0,48,643,11012611.0,0.0,1720411.0,742597.0,Rejected
5366,1,Graduate,Yes,1799885.0,4850000.0,60,728,9773275.0,1627091.0,2232076.0,2622007.0,Approved
5367,1,Graduate,No,904162.0,2430000.0,48,589,2866460.0,0.0,805260.0,1345980.0,Rejected
5368,0,Graduate,No,1304462.0,3540000.0,12,591,4074694.0,0.0,1689091.0,2171060.0,Approved
5369,2,Graduate,Yes,1525879.0,1980000.0,48,385,9460615.0,2096114.0,1289748.0,1686334.0,Rejected
5370,0,Not Graduate,Yes,1459063.0,2310000.0,60,431,6034517.0,3293447.0,102054.0,1991890.0,Rejected
5371,1,Graduate,No,1333661.0,1140000.0,12,478,4375419.0,0.0,1048261.0,689809.0,Approved
5372,0,Not Graduate,No,2744430.0,6530000.0,48,710,7211316.0,0.0,3194273.0,3624157.0,Approved
5373,0,Graduate,No,1068886.0,2670000.0,24,617,7950371.0,0.0,993692.0,1051831.0,Approved
5374,1,Graduate,No,1101550.0,540000.0,36,417,7648272.0,0.0,1581781.0,1204119.0,Approved
5375,1,Graduate,No,1809538.0,2590000.0,12,848,11814978.0,0.0,2323700.0,352197.0,Approved
5376,3,Not Graduate,Yes,1073313.0,1860000.0,18,704,5332417.0,1215505.0,927040.0,1734714.0,Approved
5377,1,Not Graduate,Yes,1124502.0,2120000.0,12,428,674841.0,1621300.0,931286.0,1716005.0,Rejected
5378,1,Not Graduate,No,955249.0,580000.0,18,734,4507084.0,0.0,1079560.0,408454.0,Approved
5379,2,Graduate,Yes,578395.0,1170000.0,24,592,1127993.0,1682081.0,634455.0,1003397.0,Approved
5380,0,Not Graduate,No,1743744.0,1020000.0,36,540,3572181.0,0.0,2490323.0,315895.0,Approved
5381,3,Not Graduate,Yes,1749017.0,3240000.0,48,498,13935394.0,6066274.0,591212.0,2870083.0,Approved
5382,0,Graduate,No,489117.0,670000.0,36,665,855214.0,0.0,390392.0,121815.0,Approved
5383,1,Not Graduate,No,1682984.0,2930000.0,36,471,5527226.0,0.0,1040064.0,953826.0,Rejected
5384,1,Not Graduate,Yes,1242681.0,1640000.0,18,663,8670476.0,406770.0,1016753.0,1731506.0,Approved
5385,1,Not Graduate,No,2552017.0,1150000.0,6,665,3771402.0,0.0,1067788.0,2675548.0,Approved
5386,0,Not Graduate,Yes,1419845.0,3340000.0,60,608,7511504.0,898970.0,943973.0,1427327.0,Approved
5387,0,Graduate,No,645265.0,1110000.0,48,602,4040502.0,0.0,312389.0,281357.0,Approved
5388,0,Graduate,No,1031724.0,570000.0,24,552,3593361.0,0.0,1509270.0,1194826.0,Approved
5389,0,Graduate,Yes,826367.0,830000.0,24,768,4477452.0,3182795.0,668513.0,617896.0,Approved
5390,0,Not Graduate,No,1939538.0,4610000.0,18,625,3753921.0,0.0,2732896.0,606282.0,Approved
5391,2,Not Graduate,No,480000.0,210000.0,24,655,2158782.0,0.0,50566.0,154474.0,Approved
5392,4,Graduate,Yes,1155183.0,2890000.0,12,630,8716033.0,1198912.0,555404.0,1729733.0,Approved
5393,3,Not Graduate,No,1787220.0,2750000.0,12,667,11130805.0,0.0,2416867.0,832569.0,Rejected
5394,2,Not Graduate,No,480000.0,690000.0,18,708,1672364.0,0.0,50000.0,166746.0,Approved
5395,0,Not Graduate,No,768843.0,640000.0,12,708,5985398.0,0.0,470463.0,936392.0,Approved
5396,1,Graduate,No,685266.0,1540000.0,36,631,3989443.0,0.0,981279.0,1135924.0,Approved
5397,1,Graduate,No,2092088.0,2070000.0,18,397,1165913.0,0.0,542212.0,2211470.0,Rejected
5398,0,Not Graduate,No,2425149.0,990000.0,60,609,13122507.0,0.0,1821112.0,744475.0,Approved
5399,2,Not Graduate,No,890624.0,740000.0,36,523,7053085.0,0.0,383846.0,495557.0,Rejected
5400,0,Graduate,No,1110921.0,2900000.0,18,640,7803892.0,0.0,484803.0,2123217.0,Rejected
5401,1,Not Graduate,No,1498320.0,3250000.0,18,505,11325560.0,0.0,1871601.0,2546673.0,Rejected
5402,0,Graduate,No,1708247.0,860000.0,18,767,10974176.0,0.0,996941.0,1985943.0,Approved
5403,2,Graduate,No,674344.0,1290000.0,24,836,690363.0,0.0,638399.0,1290087.0,Approved
5404,2,Not Graduate,No,1027879.0,1210000.0,24,564,3451494.0,0.0,307238.0,1656708.0,Approved
5405,1,Graduate,Yes,1055707.0,1950000.0,12,592,869290.0,2039435.0,1105527.0,1135826.0,Rejected
5406,3,Not Graduate,No,1397196.0,1040000.0,24,547,1802812.0,0.0,483258.0,182302.0,Rejected
5407,0,Not Graduate,No,1537455.0,1830000.0,6,507,905438.0,0.0,588841.0,578703.0,Rejected
5408,0,Graduate,Yes,514780.0,300000.0,24,455,997846.0,1565653.0,472249.0,448851.0,Rejected
5409,1,Graduate,No,1106225.0,1480000.0,24,539,6018371.0,0.0,1646589.0,2115666.0,Approved
5410,2,Not Graduate,No,1182673.0,2790000.0,24,590,5674007.0,0.0,695983.0,1437803.0,Rejected
5411,3,Graduate,No,1091369.0,2560000.0,60,711,7166282.0,0.0,1583346.0,445039.0,Approved
5412,1,Graduate,No,1097033.0,1700000.0,6,682,8401030.0,0.0,509982.0,2059224.0,Approved
5413,0,Graduate,No,728375.0,1590000.0,24,584,602429.0,0.0,711554.0,626466.0,Approved
5414,1,Not Graduate,No,835779.0,1110000.0,18,294,5187070.0,0.0,472336.0,119445.0,Rejected
5415,3,Graduate,No,480000.0,180000.0,60,900,3460950.0,0.0,440662.0,647275.0,Approved
5416,0,Graduate,Yes,2905764.0,6590000.0,48,659,20366728.0,9956544.0,1829441.0,2659170.0,Approved
5417,2,Graduate,No,821317.0,1960000.0,24,529,3193941.0,0.0,1085430.0,182713.0,Approved
5418,2,Graduate,No,683305.0,2100000.0,12,592,3316435.0,0.0,607380.0,884349.0,Approved
5419,2,Not Graduate,No,1266155.0,1990000.0,18,553,2967279.0,0.0,397552.0,2312269.0,Approved
5420,1,Not Graduate,No,1809912.0,3320000.0,48,562,8626014.0,0.0,2064341.0,475093.0,Rejected
5421,0,Not Graduate,No,654012.0,1430000.0,18,831,2919745.0,0.0,297971.0,611198.0,Approved
5422,2,Graduate,No,1935326.0,3880000.0,24,556,13109672.0,0.0,2484701.0,1256770.0,Rejected
5423,2,Graduate,Yes,3730882.0,2370000.0,24,607,9121676.0,6255693.0,521581.0,3756096.0,Approved
5424,1,Graduate,Yes,2891880.0,3770000.0,12,700,10903164.0,5728343.0,4310071.0,1104045.0,Rejected
5425,0,Not Graduate,No,1376519.0,2740000.0,18,514,4960760.0,0.0,1913069.0,500790.0,Rejected
5426,0,Graduate,No,734445.0,1570000.0,12,669,2878851.0,0.0,366973.0,1279517.0,Approved
5427,2,Graduate,Yes,2048335.0,3480000.0,18,749,14772371.0,2770330.0,2053781.0,2562657.0,Approved
5428,1,Not Graduate,No,934643.0,920000.0,24,488,973489.0,0.0,1210538.0,840528.0,Rejected
5429,2,Not Graduate,Yes,1085194.0,1950000.0,18,875,913755.0,3775137.0,851421.0,777237.0,Approved
5430,0,Graduate,No,1028406.0,2520000.0,18,565,7798522.0,0.0,1337911.0,485439.0,Approved
5431,3,Graduate,No,1050544.0,1850000.0,18,513,5285962.0,0.0,766952.0,1313896.0,Rejected
5432,3,Not Graduate,Yes,1934591.0,4010000.0,24,649,8622603.0,195999.0,910670.0,3669957.0,Approved
5433,4,Graduate,Yes,1963928.0,3220000.0,12,838,6086554.0,3908736.0,182691.0,794081.0,Approved
5434,2,Not Graduate,No,1888453.0,2730000.0,18,556,1802393.0,0.0,1471072.0,2129725.0,Approved
5435,1,Graduate,No,1333242.0,460000.0,18,560,8178081.0,0.0,1145442.0,762078.0,Rejected
5436,1,Not Graduate,No,2145309.0,4410000.0,18,525,2170419.0,0.0,2439188.0,3348084.0,Rejected
5437,0,Graduate,Yes,959114.0,2530000.0,18,702,6527861.0,634201.0,1277205.0,767895.0,Rejected
5438,4,Not Graduate,No,573680.0,790000.0,12,642,1303431.0,0.0,451387.0,719137.0,Approved
5439,2,Graduate,No,1193140.0,3030000.0,12,544,4498690.0,0.0,351935.0,1609002.0,Approved
5440,0,Graduate,No,686472.0,830000.0,24,621,3305967.0,0.0,899119.0,724912.0,Approved
5441,1,Graduate,No,2384107.0,4290000.0,12,613,12967244.0,0.0,3299696.0,713550.0,Approved
